DonationID,DonorID,Type,Subtype,Size,Condition_Donor,Condition_System,Season,Quantity,Location_City,Latitude,Longitude,Timestamp_Submitted,Timestamp_PickedUp,Timestamp_Delivered,Matched_NGO_ID,AdminDecision,Proof_Type,Proof_Evidence,IsFraud
DON003357,D01745,Footwear,Sandals,XXL,New,New,Winter,4,Delhi,28.724142,77.080115,2024-01-14 19:59:14,2024-01-21 19:59:14,2024-01-25 19:59:14,NGO0214,Approved,None,No,False
DON003358,D00526,Winter Wear,Blankets,XXL,Gently Worn,Gently Worn,Summer,9,Delhi,28.748636,77.115322,2024-04-08 10:26:32,2024-04-12 10:26:32,2024-04-14 10:26:32,NGO0061,Approved,Photo,Yes,False
DON003359,D00496,Accessories,Scarves,XXL,Gently Worn,Gently Worn,Summer,21,Delhi,28.73191,77.133514,2024-02-25 11:41:32,2024-03-01 11:41:32,2024-03-05 11:41:32,NGO0354,Approved,None,No,False
DON003360,D00541,Footwear,Sandals,XXL,Gently Worn,Gently Worn,Winter,6,Ahmedabad,23.013808,72.591005,2023-11-12 19:38:23,2023-11-21 19:38:23,2023-11-25 19:38:23,NGO0125,Approved,Photo,Yes,False
DON003361,D01747,Accessories,Scarves,XL,Used,Used,Winter,2,Bengaluru,12.994106,77.625093,2024-12-27 03:55:14,2024-12-31 03:55:14,2025-01-04 03:55:14,NGO0161,Approved,Photo,Yes,False
DON003362,D00253,Men's Wear,Jackets,XL,Used,Used,Monsoon,3,Mumbai,19.084148,72.904022,2024-07-02 16:32:19,2024-07-04 16:32:19,2024-07-09 16:32:19,NGO0237,Approved,Receipt,Yes,False
DON003363,D01367,Men's Wear,Jackets,Free Size,New,New,Winter,3,Mumbai,19.093426,72.864151,2024-01-07 04:50:43,2024-01-15 04:50:43,2024-01-18 04:50:43,NGO0117,Approved,None,No,False
DON003364,D01650,Kids Wear,School Uniforms,M,Gently Worn,Gently Worn,Summer,9,Jaipur,26.946376,75.805939,2023-05-22 01:19:12,2023-05-29 01:19:12,2023-06-02 01:19:12,NGO0370,Approved,Receipt,Yes,False
DON003365,D00281,Accessories,Scarves,XL,New,New,Winter,23,Kolkata,22.611236,88.358838,2023-10-16 19:19:33,2023-10-25 19:19:33,2023-10-27 19:19:33,NGO0333,Approved,Photo,Yes,False
DON003366,D00164,Kids Wear,Sweaters,M,Used,Used,Summer,4,Bengaluru,12.977457,77.569664,2024-03-28 10:24:48,2024-04-01 10:24:48,2024-04-03 10:24:48,NGO0391,Approved,Photo,Yes,False
DON003367,D01893,Footwear,Slippers,M,New,New,Monsoon,8,Mumbai,19.08055,72.879916,2024-09-03 19:07:05,2024-09-06 19:07:05,2024-09-07 19:07:05,NGO0014,Approved,None,No,False
DON003368,D01270,Footwear,Slippers,XXL,Used,Used,Monsoon,6,Delhi,28.737558,77.080983,2024-09-27 18:10:27,2024-09-30 18:10:27,2024-10-02 18:10:27,NGO0296,Approved,Photo,Yes,False
DON003369,D01044,Men's Wear,Kurtas,M,Gently Worn,Gently Worn,Winter,9,Pune,18.5251,73.852836,2024-11-27 03:22:20,2024-12-02 03:22:20,2024-12-03 03:22:20,NGO0284,Approved,Photo,Yes,False
DON003370,D00169,Kids Wear,T-Shirts,Free Size,Gently Worn,Gently Worn,Winter,6,Mumbai,19.053335,72.895205,2023-11-09 06:52:53,2023-11-14 06:52:53,2023-11-17 06:52:53,NGO0226,Approved,None,No,False
DON003371,D01710,Accessories,Belts,L,Used,Used,Winter,9,Hyderabad,17.383666,78.503556,2024-01-23 07:38:50,2024-02-01 07:38:50,2024-02-06 07:38:50,NGO0123,Approved,Photo,Yes,False
DON003372,D01924,Men's Wear,Kurtas,XXL,Used,Used,Winter,9,Pune,18.545182,73.813482,2024-12-15 21:55:43,2024-12-22 21:55:43,2024-12-27 21:55:43,NGO0327,Approved,None,No,False
DON003373,D00683,Footwear,Sandals,S,New,Used,Winter,67,Mumbai,19.125349,72.845994,2024-10-14 09:58:57,,,NGO0342,Approved,Photo,Yes,True
DON003374,D01518,Women's Wear,Tops,XXL,Gently Worn,Gently Worn,Summer,1,Mumbai,19.122852,72.92039,2024-04-18 05:06:59,2024-04-28 05:06:59,2024-04-29 05:06:59,NGO0299,Approved,None,No,False
DON003375,D02043,Women's Wear,Jeans,XXL,Gently Worn,Gently Worn,Winter,5,Surat,21.19741,72.838328,2024-12-06 23:58:47,2024-12-15 23:58:47,2024-12-19 23:58:47,NGO0248,Approved,Photo,Yes,False
DON003376,D01363,Kids Wear,School Uniforms,XXL,Used,Used,Monsoon,29,Bengaluru,12.966969,77.630695,2024-08-19 00:19:17,,,,Rejected,Receipt,Yes,True
DON003377,D01826,Men's Wear,Jeans,M,Gently Worn,Gently Worn,Monsoon,10,Bengaluru,12.931569,77.595017,2024-07-22 21:06:05,2024-07-31 21:06:05,2024-08-02 21:06:05,NGO0078,Approved,None,No,False
DON003378,D00785,Men's Wear,Trousers,S,Used,Used,Monsoon,3,Chennai,13.033625,80.235564,2024-06-07 10:16:42,2024-06-10 10:16:42,2024-06-15 10:16:42,NGO0231,Approved,Photo,Yes,False
DON003379,D00361,Accessories,Caps,L,Used,Used,Monsoon,2,Delhi,28.733577,77.060481,2023-08-29 17:11:40,2023-08-31 17:11:40,2023-09-05 17:11:40,NGO0323,Approved,None,No,False
DON003380,D00580,Winter Wear,Sweaters,XXL,Used,Used,Monsoon,2,Delhi,28.723876,77.073363,2024-06-09 23:11:16,2024-06-15 23:11:16,2024-06-18 23:11:16,NGO0280,Approved,Receipt,Yes,False
DON003381,D01504,Accessories,Bags,Free Size,Used,Used,Summer,23,Mumbai,19.07569,72.85629,2024-03-14 13:14:25,2024-03-19 13:14:25,2024-03-22 13:14:25,NGO0001,Approved,Photo,Yes,False
DON003382,D00351,Women's Wear,Sarees,Free Size,Used,Used,Monsoon,2,Hyderabad,17.370766,78.523589,2024-08-08 09:50:26,2024-08-15 09:50:26,2024-08-19 09:50:26,NGO0143,Approved,None,No,False
DON003383,D01629,Winter Wear,Sweaters,XL,Gently Worn,Gently Worn,Winter,5,Delhi,28.726841,77.111831,2024-10-31 13:40:07,2024-11-04 13:40:07,2024-11-07 13:40:07,NGO0193,Approved,Photo,Yes,False
DON003384,D00987,Men's Wear,Jeans,M,Used,Used,Monsoon,3,Jaipur,26.947941,75.807426,2024-07-23 16:28:39,2024-07-28 16:28:39,2024-08-01 16:28:39,NGO0286,Approved,None,No,False
DON003385,D01717,Women's Wear,Jeans,XXL,Used,Used,Winter,2,Pune,18.504322,73.817072,2023-12-27 07:01:17,2024-01-06 07:01:17,2024-01-08 07:01:17,NGO0250,Approved,Receipt,Yes,False
DON003386,D02090,Kids Wear,Shorts,M,Gently Worn,Gently Worn,Winter,6,Pune,18.488194,73.881776,2024-12-18 07:42:16,2024-12-25 07:42:16,2024-12-28 07:42:16,NGO0119,Approved,None,No,False
DON003387,D01264,Accessories,Scarves,XXL,Gently Worn,Gently Worn,Summer,70,Hyderabad,17.380773,78.493599,2024-03-11 00:50:30,2024-03-13 00:50:30,2024-03-16 00:50:30,NGO0157,Approved,None,No,False
DON003388,D01487,Men's Wear,Kurtas,M,New,New,Monsoon,8,Bengaluru,12.955699,77.548642,2024-08-24 11:06:16,2024-09-01 11:06:16,2024-09-04 11:06:16,NGO0179,Approved,Receipt,Yes,False
DON003389,D01818,Accessories,Bags,L,New,Used,Monsoon,59,Pune,18.500725,73.89005,2023-08-24 06:52:13,,,,Rejected,None,No,True
DON003390,D01926,Kids Wear,School Uniforms,M,Used,Used,Summer,1,Mumbai,19.125215,72.847817,2024-03-03 18:14:36,2024-03-10 18:14:36,2024-03-11 18:14:36,NGO0400,Approved,Receipt,Yes,False
DON003391,D02370,Men's Wear,Sweaters,XXL,Used,Used,Winter,3,Hyderabad,17.423054,78.459319,2024-11-03 11:45:41,2024-11-07 11:45:41,2024-11-08 11:45:41,NGO0192,Approved,Receipt,Yes,False
DON003392,D01900,Accessories,Caps,Free Size,Gently Worn,Gently Worn,Winter,2,Hyderabad,17.400292,78.528546,2023-12-14 00:58:54,2023-12-23 00:58:54,2023-12-27 00:58:54,NGO0088,Approved,Photo,Yes,False
DON003393,D00865,Men's Wear,Jeans,L,Used,Used,Summer,8,Kolkata,22.580481,88.363384,2024-05-20 18:57:55,2024-05-24 18:57:55,2024-05-28 18:57:55,NGO0395,Approved,Photo,Yes,False
DON003394,D01370,Women's Wear,Jeans,XL,Gently Worn,Gently Worn,Winter,1,Pune,18.515137,73.812799,2024-11-03 22:44:27,2024-11-05 22:44:27,2024-11-06 22:44:27,NGO0211,Approved,Receipt,Yes,False
DON003395,D01141,Winter Wear,Shawls,S,New,New,Winter,37,Bengaluru,12.940728,77.58744,2024-10-26 04:27:43,2024-11-02 04:27:43,2024-11-06 04:27:43,NGO0310,Approved,None,No,False
DON003396,D01786,Footwear,Slippers,XL,Gently Worn,Gently Worn,Winter,1,Bengaluru,12.986687,77.556801,2024-01-25 20:36:55,2024-01-27 20:36:55,2024-02-01 20:36:55,NGO0190,Approved,None,No,False
DON003397,D00860,Accessories,Scarves,M,Gently Worn,Gently Worn,Monsoon,6,Pune,18.526034,73.840229,2024-06-22 01:22:24,2024-07-02 01:22:24,2024-07-07 01:22:24,NGO0142,Approved,Photo,Yes,False
DON003398,D02245,Women's Wear,Sarees,XL,Used,Used,Summer,10,Bengaluru,12.986926,77.600353,2023-04-27 20:13:04,2023-04-29 20:13:04,2023-05-04 20:13:04,NGO0223,Approved,None,No,False
DON003399,D00704,Accessories,Scarves,S,Gently Worn,Used,Winter,22,Kolkata,22.577649,88.335955,2024-12-05 18:10:48,,,,Rejected,Photo,Yes,True
DON003400,D00476,Winter Wear,Sweaters,XXL,Used,Used,Monsoon,23,Mumbai,19.088843,72.840538,2024-08-07 15:18:58,2024-08-17 15:18:58,2024-08-19 15:18:58,NGO0149,Approved,Photo,Yes,False
DON003401,D02286,Kids Wear,School Uniforms,M,Gently Worn,Gently Worn,Summer,4,Chennai,13.063993,80.299604,2024-04-30 11:50:49,2024-05-09 11:50:49,2024-05-12 11:50:49,NGO0011,Approved,None,No,False
DON003402,D02274,Winter Wear,Shawls,M,Used,Used,Monsoon,5,Hyderabad,17.359836,78.49381,2023-06-07 17:09:53,2023-06-13 17:09:53,2023-06-16 17:09:53,NGO0249,Approved,None,No,False
DON003403,D01146,Men's Wear,Trousers,M,Used,Used,Winter,3,Mumbai,19.04161,72.909177,2024-01-27 16:29:12,2024-01-29 16:29:12,2024-01-31 16:29:12,NGO0299,Approved,None,No,False
DON003404,D00298,Footwear,Slippers,S,Used,Used,Summer,1,Ahmedabad,22.978613,72.606061,2023-03-16 02:06:28,2023-03-23 02:06:28,2023-03-25 02:06:28,NGO0321,Approved,Photo,Yes,False
DON003405,D02081,Footwear,Sandals,XXL,New,New,Winter,1,Ahmedabad,23.006224,72.610776,2024-12-31 18:02:49,2025-01-09 18:02:49,2025-01-13 18:02:49,NGO0324,Approved,Photo,Yes,False
DON003406,D00609,Accessories,Caps,Free Size,Gently Worn,Gently Worn,Monsoon,7,Bengaluru,12.973082,77.611082,2024-06-18 17:09:35,2024-06-22 17:09:35,2024-06-24 17:09:35,NGO0207,Approved,Photo,Yes,False
DON003407,D01237,Accessories,Belts,XXL,Gently Worn,Gently Worn,Winter,2,Pune,18.561239,73.88254,2024-12-18 06:48:56,2024-12-23 06:48:56,2024-12-28 06:48:56,NGO0279,Approved,None,No,False
DON003408,D00805,Men's Wear,Sweaters,L,Used,Used,Winter,14,Delhi,28.687012,77.065593,2023-11-23 17:16:39,2023-11-29 17:16:39,2023-12-02 17:16:39,NGO0012,Approved,Receipt,Yes,False
DON003409,D01988,Winter Wear,Jackets,S,Used,Used,Winter,5,Mumbai,19.082149,72.856342,2024-01-30 07:58:52,2024-02-07 07:58:52,2024-02-09 07:58:52,NGO0351,Approved,Photo,Yes,False
DON003410,D02421,Footwear,Shoes,Free Size,Gently Worn,Gently Worn,Monsoon,1,Hyderabad,17.393192,78.517233,2023-06-22 08:09:16,2023-06-30 08:09:16,2023-07-03 08:09:16,NGO0014,Approved,Receipt,Yes,False
DON003411,D02027,Men's Wear,Jackets,L,Gently Worn,Gently Worn,Monsoon,10,Delhi,28.657999,77.060831,2023-09-30 02:37:26,2023-10-02 02:37:26,2023-10-03 02:37:26,NGO0326,Approved,Receipt,Yes,False
DON003412,D01724,Kids Wear,School Uniforms,L,Used,Used,Monsoon,44,Delhi,28.66385,77.13411,2024-08-03 20:13:00,2024-08-06 20:13:00,2024-08-10 20:13:00,NGO0053,Approved,Receipt,Yes,False
DON003413,D00399,Men's Wear,Jackets,XL,Used,Used,Summer,4,Hyderabad,17.349641,78.43917,2024-05-01 17:36:14,2024-05-06 17:36:14,2024-05-10 17:36:14,NGO0358,Approved,Receipt,Yes,False
DON003414,D00893,Accessories,Bags,Free Size,Used,Used,Winter,21,Ahmedabad,23.052461,72.598789,2024-01-08 04:26:52,2024-01-18 04:26:52,2024-01-21 04:26:52,NGO0376,Approved,Photo,Yes,False
DON003415,D00955,Footwear,Sandals,M,New,New,Winter,49,Mumbai,19.0752,72.846288,2023-11-28 21:09:11,2023-12-04 21:09:11,2023-12-09 21:09:11,NGO0220,Approved,Receipt,Yes,False
DON003416,D02322,Footwear,Shoes,L,Gently Worn,Gently Worn,Winter,4,Pune,18.495867,73.862801,2023-10-29 14:54:01,2023-11-03 14:54:01,2023-11-06 14:54:01,NGO0293,Approved,Photo,Yes,False
DON003417,D02427,Men's Wear,Kurtas,XL,Used,Used,Winter,6,Pune,18.519434,73.894305,2024-01-14 21:41:06,2024-01-19 21:41:06,2024-01-23 21:41:06,NGO0101,Approved,None,No,False
DON003418,D01886,Kids Wear,School Uniforms,XL,Gently Worn,Gently Worn,Summer,9,Kolkata,22.569012,88.359702,2024-03-09 16:43:15,2024-03-12 16:43:15,2024-03-13 16:43:15,NGO0105,Approved,Photo,Yes,False
DON003419,D00991,Kids Wear,T-Shirts,XL,New,New,Monsoon,5,Bengaluru,13.000601,77.549213,2023-09-23 09:31:06,2023-10-01 09:31:06,2023-10-04 09:31:06,NGO0367,Approved,Photo,Yes,False
DON003420,D01151,Winter Wear,Mufflers,Free Size,Gently Worn,Gently Worn,Winter,7,Ahmedabad,23.041817,72.567754,2023-11-30 10:54:06,2023-12-05 10:54:06,2023-12-08 10:54:06,NGO0004,Approved,Receipt,Yes,False
DON003421,D02270,Women's Wear,Salwar Kameez,L,Gently Worn,Gently Worn,Monsoon,10,Kolkata,22.540779,88.409346,2024-07-10 20:00:38,2024-07-18 20:00:38,2024-07-19 20:00:38,NGO0015,Approved,Receipt,Yes,False
DON003422,D02262,Winter Wear,Blankets,XXL,Used,Used,Summer,8,Mumbai,19.042663,72.910686,2024-02-25 01:06:35,2024-03-04 01:06:35,2024-03-09 01:06:35,NGO0088,Approved,None,No,False
DON003423,D01231,Men's Wear,Shirts,XL,Gently Worn,Gently Worn,Winter,72,Delhi,28.720951,77.064945,2024-12-19 06:27:42,2024-12-23 06:27:42,2024-12-27 06:27:42,NGO0086,Approved,Photo,Yes,False
DON003424,D00292,Accessories,Bags,S,Used,Used,Winter,5,Bengaluru,12.945271,77.578567,2024-10-11 07:57:54,2024-10-16 07:57:54,2024-10-21 07:57:54,NGO0098,Approved,None,No,False
DON003425,D01662,Winter Wear,Mufflers,Free Size,Gently Worn,Gently Worn,Summer,35,Mumbai,19.05769,72.924588,2024-03-30 09:37:12,2024-04-02 09:37:12,2024-04-04 09:37:12,NGO0236,Approved,Photo,Yes,False
DON003426,D02381,Winter Wear,Mufflers,XL,Used,Used,Winter,16,Hyderabad,17.411572,78.439141,2023-11-05 00:34:31,2023-11-08 00:34:31,2023-11-09 00:34:31,NGO0265,Approved,Receipt,Yes,False
DON003427,D01694,Winter Wear,Mufflers,L,Gently Worn,Gently Worn,Monsoon,4,Kolkata,22.53416,88.348126,2024-06-07 16:54:04,2024-06-15 16:54:04,2024-06-16 16:54:04,NGO0263,Approved,None,No,False
DON003428,D01173,Accessories,Caps,S,Used,Used,Monsoon,9,Hyderabad,17.41977,78.445808,2024-06-26 02:43:47,2024-06-28 02:43:47,2024-07-01 02:43:47,NGO0119,Approved,Receipt,Yes,False
DON003429,D01473,Winter Wear,Blankets,M,Used,Used,Summer,8,Chennai,13.108747,80.258829,2023-05-20 22:21:04,2023-05-30 22:21:04,2023-06-03 22:21:04,NGO0109,Approved,Receipt,Yes,False
DON003430,D00175,Women's Wear,Tops,XL,Gently Worn,Gently Worn,Monsoon,13,Mumbai,19.124553,72.836323,2024-09-07 15:56:41,2024-09-15 15:56:41,2024-09-16 15:56:41,NGO0180,Approved,Receipt,Yes,False
DON003431,D01114,Accessories,Scarves,XXL,Gently Worn,Gently Worn,Monsoon,10,Mumbai,19.105081,72.864636,2024-08-22 03:17:41,2024-08-26 03:17:41,2024-08-30 03:17:41,NGO0130,Approved,None,No,False
DON003432,D01481,Women's Wear,Tops,XXL,Used,Used,Winter,50,Surat,21.127384,72.781193,2023-11-09 12:03:13,2023-11-13 12:03:13,2023-11-16 12:03:13,NGO0341,Approved,None,No,False
DON003433,D00874,Kids Wear,Frocks,M,Gently Worn,Gently Worn,Winter,7,Surat,21.166156,72.8631,2024-01-06 17:16:51,2024-01-13 17:16:51,2024-01-18 17:16:51,NGO0156,Approved,Photo,Yes,False
DON003434,D01398,Footwear,Shoes,S,Used,Used,Winter,8,Mumbai,19.079882,72.83509,2024-12-31 04:23:01,2025-01-08 04:23:01,2025-01-10 04:23:01,NGO0114,Approved,Photo,Yes,False
DON003435,D01224,Men's Wear,Shirts,M,Gently Worn,Gently Worn,Monsoon,79,Delhi,28.74341,77.103381,2023-06-14 01:38:56,2023-06-21 01:38:56,2023-06-25 01:38:56,NGO0367,Approved,Receipt,Yes,False
DON003436,D00838,Accessories,Scarves,Free Size,New,New,Summer,7,Mumbai,19.069856,72.866606,2024-03-01 21:48:10,2024-03-07 21:48:10,2024-03-10 21:48:10,NGO0374,Approved,Photo,Yes,False
DON003437,D01033,Footwear,Shoes,L,Gently Worn,Gently Worn,Summer,2,Delhi,28.67374,77.113107,2024-04-15 15:07:17,2024-04-25 15:07:17,2024-04-28 15:07:17,NGO0201,Approved,Photo,Yes,False
DON003438,D00121,Accessories,Scarves,XL,New,New,Monsoon,16,Mumbai,19.08039,72.885943,2024-06-05 14:37:30,2024-06-10 14:37:30,2024-06-11 14:37:30,NGO0219,Approved,Photo,Yes,False
DON003439,D02006,Footwear,Slippers,L,Used,Used,Monsoon,7,Delhi,28.700616,77.112157,2024-06-23 13:59:37,2024-07-02 13:59:37,2024-07-04 13:59:37,NGO0078,Approved,None,No,False
DON003440,D01722,Footwear,Shoes,Free Size,Used,Used,Monsoon,9,Hyderabad,17.346845,78.474789,2024-09-01 15:53:28,2024-09-08 15:53:28,2024-09-10 15:53:28,NGO0220,Approved,Photo,Yes,False
DON003441,D01499,Kids Wear,Sweaters,Free Size,Gently Worn,Gently Worn,Monsoon,7,Delhi,28.704666,77.132509,2023-07-12 12:00:26,2023-07-15 12:00:26,2023-07-16 12:00:26,NGO0241,Approved,Photo,Yes,False
DON003442,D01630,Winter Wear,Shawls,Free Size,New,New,Monsoon,21,Delhi,28.686308,77.136363,2023-09-22 13:18:55,2023-10-02 13:18:55,2023-10-04 13:18:55,NGO0023,Approved,Receipt,Yes,False
DON003443,D02107,Footwear,Slippers,M,New,New,Winter,9,Delhi,28.749438,77.118928,2024-12-24 06:18:02,2025-01-02 06:18:02,2025-01-04 06:18:02,NGO0072,Approved,None,No,False
DON003444,D00371,Men's Wear,Jackets,S,Used,Used,Winter,8,Surat,21.193172,72.842721,2023-12-12 22:31:36,2023-12-15 22:31:36,2023-12-19 22:31:36,NGO0199,Approved,Receipt,Yes,False
DON003445,D01377,Accessories,Bags,XL,Used,Used,Summer,6,Delhi,28.678609,77.126035,2024-04-27 23:35:41,2024-05-02 23:35:41,2024-05-04 23:35:41,NGO0043,Approved,Receipt,Yes,False
DON003446,D00380,Women's Wear,Tops,Free Size,Used,Used,Winter,5,Mumbai,19.032973,72.904684,2024-12-29 17:21:10,2025-01-03 17:21:10,2025-01-04 17:21:10,NGO0236,Approved,Photo,Yes,False
DON003447,D00216,Winter Wear,Sweaters,XXL,New,New,Winter,7,Pune,18.529813,73.828968,2024-12-12 22:48:35,2024-12-15 22:48:35,2024-12-20 22:48:35,NGO0357,Approved,None,No,False
DON003448,D02494,Winter Wear,Sweaters,M,Gently Worn,Gently Worn,Winter,5,Delhi,28.683164,77.111045,2024-12-06 14:22:56,2024-12-11 14:22:56,2024-12-14 14:22:56,NGO0257,Approved,Photo,Yes,False
DON003449,D01855,Winter Wear,Sweaters,M,Gently Worn,Gently Worn,Summer,10,Surat,21.147922,72.847296,2024-04-26 08:07:04,2024-04-28 08:07:04,2024-05-02 08:07:04,NGO0307,Approved,Receipt,Yes,False
DON003450,D01746,Accessories,Bags,Free Size,New,New,Summer,9,Bengaluru,12.984835,77.627339,2024-05-04 23:23:30,2024-05-13 23:23:30,2024-05-14 23:23:30,NGO0154,Approved,None,No,False
DON003451,D00582,Men's Wear,Sweaters,M,Used,Used,Winter,4,Delhi,28.665355,77.075923,2024-12-10 08:55:48,2024-12-15 08:55:48,2024-12-19 08:55:48,NGO0092,Approved,Photo,Yes,False
DON003452,D01995,Footwear,Slippers,XXL,Gently Worn,Gently Worn,Monsoon,5,Hyderabad,17.412286,78.504821,2023-07-09 12:15:18,2023-07-13 12:15:18,2023-07-15 12:15:18,NGO0054,Approved,None,No,False
DON003453,D00303,Kids Wear,T-Shirts,XXL,Used,Used,Summer,7,Bengaluru,13.003351,77.615006,2024-04-23 04:50:31,2024-04-28 04:50:31,2024-05-02 04:50:31,NGO0163,Approved,Photo,Yes,False
DON003454,D02275,Women's Wear,Sarees,L,Gently Worn,Used,Summer,65,Mumbai,19.093595,72.850385,2024-02-16 10:37:00,2024-02-19 10:37:00,2024-02-22 10:37:00,NGO0398,Approved,None,No,True
DON003455,D00258,Women's Wear,Shawls,XXL,New,New,Winter,34,Jaipur,26.869458,75.768134,2023-12-04 04:18:01,2023-12-08 04:18:01,2023-12-13 04:18:01,NGO0018,Approved,None,No,False
DON003456,D01633,Winter Wear,Shawls,L,Gently Worn,Gently Worn,Monsoon,1,Delhi,28.713358,77.11775,2023-06-03 14:06:24,2023-06-12 14:06:24,2023-06-17 14:06:24,NGO0248,Approved,Photo,Yes,False
DON003457,D00393,Accessories,Bags,M,Gently Worn,Gently Worn,Monsoon,1,Bengaluru,12.968794,77.644393,2023-07-11 04:05:07,2023-07-20 04:05:07,2023-07-23 04:05:07,NGO0102,Approved,Receipt,Yes,False
DON003458,D00425,Men's Wear,Jackets,XL,Gently Worn,Gently Worn,Winter,8,Hyderabad,17.376768,78.491639,2024-11-20 12:19:20,2024-11-25 12:19:20,2024-11-30 12:19:20,NGO0020,Approved,None,No,False
DON003459,D00364,Winter Wear,Sweaters,M,Used,Used,Summer,5,Jaipur,26.902141,75.829357,2023-02-03 18:34:57,2023-02-08 18:34:57,2023-02-09 18:34:57,NGO0146,Approved,None,No,False
DON003460,D01398,Women's Wear,Shawls,M,Gently Worn,Gently Worn,Monsoon,66,Mumbai,19.067078,72.877953,2024-08-05 04:52:15,2024-08-07 04:52:15,2024-08-10 04:52:15,NGO0077,Approved,Receipt,Yes,False
DON003461,D01188,Women's Wear,Tops,S,Gently Worn,Gently Worn,Monsoon,7,Bengaluru,13.001491,77.584326,2023-07-30 13:37:31,2023-08-04 13:37:31,2023-08-05 13:37:31,NGO0192,Approved,Photo,Yes,False
DON003462,D00325,Accessories,Caps,Free Size,Used,Used,Winter,1,Chennai,13.037348,80.301093,2023-12-29 03:32:20,2024-01-05 03:32:20,2024-01-06 03:32:20,NGO0110,Approved,None,No,False
DON003463,D00547,Winter Wear,Shawls,L,Used,Used,Winter,3,Bengaluru,12.957727,77.569063,2024-10-19 12:46:47,2024-10-23 12:46:47,2024-10-24 12:46:47,NGO0103,Approved,None,No,False
DON003464,D01047,Men's Wear,Kurtas,S,Used,Used,Monsoon,3,Pune,18.485317,73.839234,2024-07-03 09:10:00,2024-07-12 09:10:00,2024-07-15 09:10:00,NGO0312,Approved,None,No,False
DON003465,D01627,Footwear,Slippers,M,Gently Worn,Gently Worn,Winter,78,Pune,18.512737,73.88908,2024-01-15 20:54:39,2024-01-25 20:54:39,2024-01-28 20:54:39,NGO0203,Approved,Receipt,Yes,False
DON003466,D02191,Men's Wear,Jackets,L,New,New,Winter,4,Chennai,13.12861,80.269049,2024-11-03 18:37:15,2024-11-09 18:37:15,2024-11-14 18:37:15,NGO0223,Approved,None,No,False
DON003467,D02122,Winter Wear,Sweaters,M,Gently Worn,Gently Worn,Monsoon,4,Mumbai,19.042066,72.849172,2024-07-14 18:16:57,2024-07-16 18:16:57,2024-07-21 18:16:57,NGO0346,Approved,Receipt,Yes,False
DON003468,D02096,Accessories,Bags,XXL,Used,Used,Summer,3,Surat,21.123231,72.79727,2024-05-31 20:56:21,2024-06-10 20:56:21,2024-06-15 20:56:21,NGO0071,Approved,Receipt,Yes,False
DON003469,D01360,Men's Wear,Sweaters,XXL,Gently Worn,Gently Worn,Monsoon,3,Bengaluru,12.980169,77.588956,2024-07-04 23:54:58,2024-07-06 23:54:58,2024-07-11 23:54:58,NGO0163,Approved,None,No,False
DON003470,D01230,Accessories,Bags,Free Size,Used,Used,Winter,2,Hyderabad,17.388388,78.508948,2023-11-05 04:24:34,2023-11-14 04:24:34,2023-11-19 04:24:34,NGO0381,Approved,None,No,False
DON003471,D00046,Accessories,Bags,XXL,Gently Worn,Gently Worn,Winter,36,Hyderabad,17.351021,78.460343,2024-12-25 17:20:48,2024-12-31 17:20:48,2025-01-02 17:20:48,NGO0035,Approved,Photo,Yes,False
DON003472,D01890,Kids Wear,Frocks,XL,Used,Used,Winter,7,Mumbai,19.107662,72.895746,2024-01-02 10:59:29,2024-01-09 10:59:29,2024-01-13 10:59:29,NGO0278,Approved,Photo,Yes,False
DON003473,D02359,Kids Wear,Sweaters,XXL,Used,Used,Summer,15,Jaipur,26.947891,75.80604,2024-02-26 04:25:43,2024-03-03 04:25:43,2024-03-06 04:25:43,NGO0239,Approved,None,No,False
DON003474,D00248,Women's Wear,Sarees,S,Used,Used,Monsoon,20,Hyderabad,17.415798,78.466873,2024-09-16 03:59:47,2024-09-24 03:59:47,2024-09-28 03:59:47,NGO0159,Approved,None,No,False
DON003475,D01738,Winter Wear,Jackets,Free Size,New,New,Monsoon,1,Hyderabad,17.34208,78.524432,2024-06-20 13:51:43,2024-06-30 13:51:43,2024-07-03 13:51:43,NGO0303,Approved,Receipt,Yes,False
DON003476,D00478,Men's Wear,Jeans,XL,Used,Used,Summer,5,Kolkata,22.594917,88.327331,2024-04-09 10:42:59,2024-04-16 10:42:59,2024-04-17 10:42:59,NGO0109,Approved,Photo,Yes,False
DON003477,D00774,Women's Wear,Jeans,Free Size,Gently Worn,Gently Worn,Monsoon,3,Delhi,28.735201,77.112231,2023-08-09 15:23:28,2023-08-17 15:23:28,2023-08-20 15:23:28,NGO0357,Approved,Photo,Yes,False
DON003478,D00223,Accessories,Belts,XXL,Used,Used,Monsoon,6,Chennai,13.053312,80.270628,2024-08-29 13:19:02,2024-09-01 13:19:02,2024-09-03 13:19:02,NGO0108,Approved,None,No,False
